"GWL","EXP","GCM","RCM","BC","SH","deltaRR_DJF","deltaRR_JJA","deltaTMm_DJF","deltaTMm_JJA"
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","S5",13.3,-18.2,1.984,2.744
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","S4",3.9,-4.1,1.777,2.91
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","S6",15,-16.1,2.03,2.885
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","S9",1.8,-23.1,2.206,3.638
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","K1",13.5,-4.1,1.858,3.558
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","K0",19.6,3.6,2.054,3.911
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","S1",10.5,-6.7,1.82,2.844
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","S0",11.3,-7.3,1.95,2.638
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","J9",10,-1.4,1.825,2.619
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","B2",10.1,0.4,1.98,3.199
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","B1",10.1,1.4,1.91,3.339
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","B4",13.8,2.6,1.952,3.014
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","B3",18.9,3.8,1.931,2.983
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","B6",17.3,3.7,1.969,2.938
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","B5",15.4,6.6,1.97,2.897
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","J2",9.9,0.4,1.686,2.565
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","B7",16.1,4.7,1.932,2.905
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","J1",8.4,6.3,1.736,2.73
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","J4",-0.1,0.7,1.702,2.433
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","J3",3.5,-1,1.733,2.517
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","J6",0.8,3.6,1.751,2.516
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","J5",-2.9,7.3,1.754,2.635
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","J8",3.4,6.5,1.776,2.68
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","R2",15.8,-9.9,1.979,3.074
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","J7",13.2,0.2,1.767,2.713
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","B0",10.1,1,1.903,3.296
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","R1",14.8,-7.1,1.982,3.226
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","R4",13.5,-5.3,1.988,2.93
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","R3",13.6,-8.4,1.968,2.938
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","R6",13.2,-10.3,1.936,2.821
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","R5",13.2,-8.6,1.968,2.791
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","R8",7.2,-4.5,1.857,2.359
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","J0",14,1.8,1.72,2.555
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","R7",9,-10.2,1.973,2.627
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","A9",16,3.9,1.954,3.242
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","A8",13.6,3.2,1.914,3.091
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","R0",15.8,-6.5,1.928,3.147
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","I9",15.3,1,1.68,2.516
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","Z4",9.6,1.9,1.655,2.481
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","A1",19.4,0.3,1.986,3.371
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","I8",23.3,0.5,1.697,2.478
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","A0",20.7,1.5,1.944,3.228
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","Z6",6.7,-5.1,1.885,2.34
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","A3",24.1,0,1.936,3.16
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","Z5",5.8,7,1.719,2.243
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","Z8",21.7,7.3,1.978,3.083
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","A2",18.3,1.8,1.953,3.324
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","A5",10.9,2,1.962,3.292
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","A4",14.2,3.1,2.002,3.431
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","Q9",10.6,-23.8,2.008,3.02
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","A7",9.9,2.8,1.943,3.19
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","A6",15.7,0.7,1.972,3.279
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","Q8",11.2,-21,1.843,2.968
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","I1",14.9,1.6,1.709,2.707
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","I0",12.2,1.9,1.743,2.781
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","I3",12.7,1.8,1.716,2.829
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","I2",15.5,-4.2,1.728,2.789
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","I5",12.8,-0.4,1.599,2.381
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","I4",16,0.7,1.663,2.645
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","I7",22.2,0.1,1.685,2.383
"GWL-30","historical-rcp85","HadGEM2-ES","RegCM4-6","ADAMONT","I6",13,-1.6,1.618,2.501
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","M1",34.2,-29.5,2.688,3.82
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","M0",33.3,-33.8,2.614,3.806
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","M3",35.9,-36.3,2.513,3.694
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","M2",34.8,-33.1,2.587,3.686
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","U4",32,-48.3,3.315,4.278
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","U1",38.3,-43.3,3.203,4.12
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","U0",40.4,-42,3.263,4.017
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","U3",36.8,-43.5,3.206,4.098
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","U2",34.2,-43.3,3.249,4.029
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","L4",22.4,-51.5,3.085,4.245
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","L3",34.8,-47.3,2.835,4.047
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","L6",35.1,-45.8,2.861,4.025
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","L5",28.8,-51.5,3.016,4.233
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","L8",32.1,-42.5,2.716,3.945
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","L7",34.4,-43,2.766,3.941
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","D0",39.4,-17.8,2.724,3.385
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","L9",33.8,-38.5,2.658,3.783
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","L0",21.4,-53.1,3.076,4.341
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","L2",30.6,-50.5,2.861,4.063
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","L1",31.2,-52.3,2.939,4.127
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","K3",19.4,-48.7,3.306,4.187
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","K2",13.1,-47.3,3.403,4.299
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","K5",22.6,-46.2,3.132,4.18
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","K4",32.4,-38.6,2.943,4.003
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","K7",33.9,-44.8,2.878,4.029
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","K6",31,-43.1,2.943,4.08
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","O1",-9.6,-51.7,2.923,4.161
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","O0",-7.4,-52.8,3.013,4.166
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","O3",12,-46.5,3.054,4.448
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","O2",2,-51.9,3.006,4.116
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","O5",9.4,-53.2,3.196,4.529
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","O4",5.4,-53.1,3.087,4.304
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","F6",31.7,-28.9,2.805,3.61
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","W1",14.9,-45.7,3.218,4.345
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","F5",37.3,-33.6,3.111,3.91
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","W0",13.2,-43.6,3.262,4.406
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","W3",25.6,-43.3,3.273,4.023
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","W2",18.2,-45.4,3.395,4.406
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","F7",26.2,-24.9,2.607,3.587
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","N6",26.9,-47.5,2.744,3.972
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","N5",28.7,-45,2.701,3.91
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","N8",29.5,-40.9,2.675,3.846
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","N7",29.7,-41,2.612,3.922
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","F0",36.2,-37.7,3.141,4.045
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","F2",28,-27.9,2.873,3.703
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","F1",34.9,-32.4,3.058,3.87
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","F4",28.4,-28.5,2.828,3.809
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","F3",34.2,-39.4,3.094,4.15
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","N0",32.9,-43,2.391,3.578
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","N2",30.8,-40.9,2.549,3.803
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","N1",29.8,-40.5,2.516,3.764
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","N4",26.8,-49.9,2.773,4.039
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","N3",30.9,-37.2,2.566,3.896
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","V6",26.9,-39.4,3.161,3.905
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","V5",34.7,-35.6,3.062,4.13
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","V7",26.8,-32.9,2.95,4.048
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","E5",33.7,-27.8,2.554,3.226
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","V0",24,-44.8,3.341,4.352
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","E4",26.5,-19,2.465,3.072
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","V2",34.9,-49.5,3.424,4.293
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","E6",36.3,-25.6,2.634,3.322
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","V1",32.1,-45.6,3.366,4.316
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","V4",29.3,-39.2,3.183,4.126
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","V3",29.6,-41.4,3.242,4.23
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","M5",34,-37.8,2.583,3.81
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","M4",34.1,-33.8,2.566,3.681
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","M7",32.6,-41.1,2.572,3.894
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","M6",36.4,-43.1,2.505,3.835
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","M8",35,-43.8,2.426,3.783
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","E1",37.7,-18.4,2.663,3.35
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","E3",33.3,-21.2,2.549,3.237
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","Q1",11.6,-58.6,2.996,3.74
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","E2",34.7,-19.5,2.615,3.319
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","Q0",2.9,-55.4,2.95,3.761
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","Q3",14.2,-56.9,3.009,3.553
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","Q2",11,-59.5,3.052,3.931
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","Q5",7.3,-56.1,3.019,3.546
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","Q4",-4.6,-51.6,3.071,4.394
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","Q7",1.4,-57.6,3.056,3.551
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","Y9",5.3,-22.2,2.774,3.719
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","Q6",-1.5,-54.1,2.986,4.147
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","Y8",8.6,-39.8,2.697,4.171
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","Y1",-4.6,-46.2,2.9,4.088
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","Y0",2,-47.7,2.864,4.103
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","Y3",20.9,-33.1,2.96,4.159
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","Y2",12.4,-36.2,2.866,4.177
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","H7",31.5,-34.3,2.292,3.178
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","Y5",20.8,-44.4,2.904,4.081
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","Y4",21.4,-40.2,2.898,3.964
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","Y7",8.5,-41.9,2.693,3.764
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","Y6",24.1,-40.7,2.948,4.536
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","P8",29.3,-54.7,2.949,4.022
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","P7",29,-53.5,3.012,4.227
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","H0",36.2,-26.8,2.778,3.432
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","P9",32.3,-55.1,2.963,3.911
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","H2",34.5,-28.3,2.678,3.508
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","H1",34.8,-30.2,2.906,3.57
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","H4",30.4,-25.9,2.603,3.705
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","H3",30.1,-30.1,2.586,3.545
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","H6",27.1,-34.3,2.54,3.524
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","P0",15.4,-54.4,3.217,4.502
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","H5",29.9,-35.3,2.447,3.309
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","P2",15.3,-53.3,3.228,4.523
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","P1",17.6,-56.5,3.257,4.63
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","P4",21.8,-54.8,3.164,4.392
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","P3",23.4,-55.9,3.203,4.542
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","P6",26.6,-54,3.046,4.306
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","P5",27.3,-54.4,3.049,4.02
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","X0",26.7,-40.8,3.2,4.771
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","X2",28.2,-44.8,2.999,4.554
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","G7",34.1,-34.2,2.354,3.073
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","X1",29.6,-43.6,3.243,4.401
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","G6",33,-35.2,2.407,3.077
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","X3",28.1,-42.2,3.094,4.159
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","O7",14.6,-46.6,3.302,4.503
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","O6",5.8,-55.6,2.996,4.007
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","O9",21.1,-56.2,3.032,3.878
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","O8",10.6,-53.4,3.205,4.478
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","G1",30,-32.8,2.451,2.984
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","G0",31.6,-29.7,2.525,3.171
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","G3",31.7,-35,2.486,3.082
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","G2",31.1,-33.7,2.487,3.094
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","G5",31.9,-34.7,2.425,2.903
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","S3",15.6,-54.3,3.033,3.525
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","G4",31.7,-35.4,2.474,3.045
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","S2",16.5,-56.4,3.112,3.824
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","S5",3.9,-56.9,3.158,2.99
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","S4",12.4,-54.4,3.062,3.431
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","S6",1,-57.9,3.261,3.186
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","S9",-3.6,-58.5,2.953,3.869
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","K1",33.4,-47.4,3.189,4.27
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","K0",14.3,-44.3,3.414,4.306
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","S1",25.1,-52.9,2.919,3.679
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","S0",26,-51,2.85,3.774
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","J9",39.8,-44.8,2.394,3.803
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","B2",37.6,-30.5,3.103,3.89
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","B1",39.1,-32,3.158,3.99
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","B4",38,-32.8,2.964,3.708
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","B3",37.9,-32.7,2.954,3.659
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","B6",40.2,-31.5,2.917,3.712
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","B5",38,-32,2.936,3.63
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","J2",23.7,-42.3,2.152,3.01
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","B7",39.1,-30.1,2.915,3.669
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","J1",26.2,-36.2,2.279,3.182
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","J4",29.9,-43.8,2.137,3.568
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","J3",26.4,-43.1,2.136,3.22
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","J6",39.3,-45.4,2.217,3.808
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","J5",33.2,-38.9,2.223,3.667
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","J8",40.8,-39.3,2.299,3.66
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","R2",31.5,-57,2.922,4.146
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","J7",39.9,-39.6,2.442,3.693
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","B0",38.7,-33.5,3.155,3.933
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","R1",28,-55,3,4.217
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","R4",29,-55.3,2.928,4.01
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","R3",29.6,-55.9,2.888,4.027
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","R6",27.7,-54.1,2.811,3.989
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","R5",26.3,-53.3,2.889,3.906
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","R8",26.4,-46.1,2.584,3.549
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","J0",32.1,-32.5,2.383,3.32
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","R7",26.8,-49.6,2.837,3.851
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","A9",38.7,-35,3.168,3.873
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","A8",35.6,-29.9,3.039,3.772
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","R0",31.7,-55.9,2.918,4.14
"GWL-30","historical-rcp85","MPI-ESM-LR","CCLM4-8-17","ADAMONT","I9",27.6,-32.9,2.419,3.353
