GCM-RCM;ZH;delta%;ref;fut;surface
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;P7;45;248.769;360.762;2799
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;H0;23.3;211.814;261.132;4977
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;P9;46.4;216.975;317.69;594
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;H2;31.4;187.24;245.992;4017
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;H1;25.3;217.542;272.65;7940
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;H4;30.1;169.769;220.807;6017
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;H3;28.1;201.912;258.61;4070
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;H6;23.3;211.875;261.286;2312
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;P0;31.4;311.135;408.919;3289
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;H5;27.3;252.249;321.23;2035
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;P2;29;247.51;319.359;3067
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;P1;31;356.446;466.98;3300
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;P4;37.7;242.764;334.33;1282
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;P3;32;331.276;437.286;2449
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;P6;41.4;260.387;368.213;3747
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;P5;43.3;215.941;309.524;2394
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;X0;44.5;205.004;296.23;4831
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;X2;28.2;188.9;242.123;2298
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;G7;30.6;256.803;335.397;480
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;X1;36.1;196.228;267.115;4603
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;G6;29.6;263.711;341.858;453
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;X3;27.9;162.965;208.473;2640
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;O7;42.2;255.128;362.73;5706
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;O6;25.3;197.162;246.963;7252
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;O9;37;219.993;301.426;6512
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;O8;29.5;241.379;312.547;5821
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;G1;27;253.417;321.905;346
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;G0;26.5;245.273;310.259;762
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;G3;30;261.852;340.463;228
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;G2;27.4;265.422;338.248;1033
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;G5;30.1;232.154;302.069;242
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;S3;28;271.935;347.958;1523
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;G4;30.3;256.05;333.727;300
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;S2;29.9;278.53;361.844;2029
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;S5;19.7;412.988;494.238;370
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;S4;22.1;326.753;399.091;1554
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;S6;19.7;447.162;535.079;200
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;S9;14.9;632.394;726.767;74
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;K1;42.5;218.492;311.313;11062
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;K0;40.2;176.226;247.018;7272
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;S1;40.1;252.968;354.318;2790
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;S0;42.1;229.867;326.663;1911
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;J9;27.7;244.839;312.778;1522
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;B2;27.9;273.036;349.345;1439
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;B1;39;269.283;374.195;1321
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;B4;18.6;262.508;311.266;1652
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;B3;17.4;272.722;320.3;945
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;B6;15.4;318.8;367.906;90
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;B5;14;290.628;331.204;1446
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;J2;27.5;319.602;407.381;1956
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;B7;18.9;314.958;374.612;470
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;J1;29.6;251.13;325.499;2960
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;J4;33.2;357.443;476.231;2856
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;J3;32.1;352.63;465.895;4241
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;J6;28.4;287.12;368.563;1618
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;J5;31;333.943;437.386;2612
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;J8;28.3;263.119;337.595;3605
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;R2;47.4;234.991;346.268;1191
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;J7;27.6;218.319;278.548;5707
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;B0;37.2;257.431;353.287;447
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;R1;41.7;262.269;371.708;1460
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;R4;47.1;225.965;332.421;881
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;R3;46.8;221.5;325.1;1497
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;R6;42.2;231.492;329.264;1327
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;R5;43.3;238.596;341.974;1378
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;R8;38.1;203.294;280.664;55
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;J0;28.9;221.295;285.168;2767
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;R7;38.2;226.694;313.18;772
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;A9;34.5;232.066;312.138;3836
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;A8;28.1;237.008;303.602;2079
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;R0;47.2;236.527;348.052;1348
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;I9;21.9;287.014;349.728;1107
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;Z4;31.3;298.723;392.179;3
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;A1;49.9;269.037;403.369;1808
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;I8;22.3;308.064;376.633;477
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;A0;54.4;176.196;272.075;895
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;Z6;38.1;209.584;289.434;175
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;A3;35.6;204.697;277.655;2549
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;Z5;32.6;221.402;293.651;254
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;Z8;5.4;197.755;208.467;27
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;A2;43;234.472;335.407;2953
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;A5;43.1;232.789;333.146;1930
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;A4;33.6;392.582;524.482;1784
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;Q9;20;485.475;582.767;1028
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;A7;34.2;217.37;291.711;2670
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;A6;33.9;300.254;402.072;3092
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;Q8;20.4;409.216;492.886;1083
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;I1;27.5;204.085;260.189;1809
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;I0;20.2;231.304;277.992;1308
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;I3;24.4;228.234;283.882;543
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;I2;26.4;244.827;309.545;2971
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;I5;30.4;305.745;398.557;1468
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;I4;24.8;267.393;333.732;2063
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;I7;27.1;293.299;372.836;1112
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_DJF.nc;I6;29.8;279.134;362.313;1255
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;M1;-28.8;154.58;110.104;8294
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;M0;-26.3;156.56;115.373;7963
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;M3;-27;154.234;112.617;5838
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;M2;-29;137.37;97.579;21
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;U4;-6.8;229.168;213.614;4014
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;U1;-5.2;241.546;228.873;5793
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;U0;-6.7;246.806;230.263;6186
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;U3;-7.2;228.787;212.303;5720
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;U2;-15.8;325.422;274.129;7728
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;L4;-24.8;214.488;161.308;3885
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;L3;-31.2;150.323;103.424;818
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;L6;-28.7;162.677;115.969;1772
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;L5;-31.1;197.047;135.785;3913
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;L8;-27.5;142.802;103.49;3667
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;L7;-30.6;146.369;101.607;1312
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;D0;-21.9;228.36;178.266;1133
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;L9;-32;140.775;95.755;1484
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;L0;-31.5;237.657;162.864;4402
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;L2;-33.6;160.438;106.495;3218
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;L1;-33.7;176.712;117.144;1841
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;K3;-20.8;233.847;185.105;5605
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;K2;-17.3;238.888;197.538;8745
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;K5;-23.2;207.684;159.496;6822
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;K4;-25.5;171.167;127.436;10008
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;K7;-25.5;166.646;124.222;3446
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;K6;-22.5;173.02;134.096;7121
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;O1;-12.8;218.872;190.921;4132
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;O0;-19.4;265.169;213.598;5818
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;O3;-10.5;184.173;164.845;5301
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;O2;-7.8;161.307;148.711;5193
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;O5;-23.8;192.403;146.631;5961
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;O4;-5.2;185.636;176.051;4491
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;F6;-21.2;180.832;142.443;7321
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;W1;-21.5;311.7;244.532;3064
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;F5;-15.9;229.044;192.537;5515
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;W0;-20.8;358.779;284.254;2711
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;W3;-18.4;261.917;213.695;2497
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;W2;-23.6;280.685;214.53;3619
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;F7;-28.1;171.476;123.289;1105
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;N6;-34.7;151.317;98.871;771
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;N5;-32.8;157.367;105.792;404
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;N8;-39.9;144.482;86.794;1301
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;N7;-33.9;155.283;102.669;590
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;F0;-13.2;205.907;178.82;3972
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;F2;-16.5;168.675;140.765;1712
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;F1;-15.9;202.059;170.026;4595
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;F4;-23;171.127;131.836;9621
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;F3;-13.1;201.392;175.017;10836
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;N0;-34.3;127.65;83.906;1075
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;N2;-28.3;135.137;96.879;619
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;N1;-34.8;142.263;92.714;753
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;N4;-35.2;164.698;106.795;1216
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;N3;-33;150.776;101.002;1973
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;V6;-22.8;143.832;111.019;2137
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;V5;-12.7;179.012;156.331;5731
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;V7;-16;125.483;105.41;3702
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;E5;-17.8;204.546;168.184;3202
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;V0;-20.6;408.414;324.303;3445
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;E4;-10.4;188.007;168.438;2241
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;V2;-21.6;351.036;275.075;3760
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;E6;-22.1;187.926;146.394;6568
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;V1;-21.4;316.881;249.033;5949
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;V4;-13.5;205.796;177.926;4936
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;V3;-11.8;219.356;193.488;5191
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;M5;-27.9;133.805;96.504;1856
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;M4;-27;136.987;100.024;233
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;M7;-31.7;152.32;104.04;2356
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;M6;-30.6;137.326;95.279;2540
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;M8;-34.1;139.144;91.733;2581
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;E1;-19.9;201.786;161.569;2658
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;E3;-14.8;193.165;164.615;2825
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;Q1;-30;206.371;144.47;1586
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;E2;-19.6;200.516;161.191;1210
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;Q0;-17.4;218.853;180.679;2461
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;Q3;-34.9;213.882;139.148;2194
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;Q2;-35.8;192.548;123.601;3146
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;Q5;-24.7;249.698;188.08;1425
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;Q4;-22.6;307.604;238.179;1368
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;Q7;-19.7;278.454;223.716;1534
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;Y9;-16.1;90.468;75.879;2858
prtotAdjust_FR_rcp85_IPSL-CM5A-MR_HIRHAM5_ADAMONT_seassum_1951-2100_JJA.nc;Q6;-25.5;327.466;243.948;1089
